test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address
113948393,"CF06857038104EF6B4ADA3E0347028E4","2019-06-30 23:59:33","2019-07-01 00:00:33","5053406","5","75.142.xxx.xxx",3881,3333,23,"Walla Walla, WA","United States","US",46.0650,-118.3303,"Pocketinet Communications","Spectrum","1","2","1","United States","US","Washington","WA","Kennewick",46.152,-119.169,40.7193,"Highland, WA, USA","Highland","locality","United States","US","Washington","Benton County","","99337",""
113948394,"554B7EB3CB054F748AE1978532940597","2019-07-01 06:59:38","2019-07-01 00:00:34","7258011","5","51.211.xxx.xxx",51044,6381,534,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Zain KSA","SaudiNet","1","22","2","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.653,46.715,0.415153,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","12631",""
113948395,"74E73F6928AE4A6B8C695CACF88944E4","2019-07-01 00:00:35","2019-07-01 00:00:35","4441706","4","95.91.xxx.xxx",199337,7321,10,"Berlin","Germany","DE",52.5167,13.3833,"Vodafone Kabel Deutschland","Vodafone Kabel Deutschland","1","2","1","Germany","DE","Berlin","BE","Berlin",52.516,13.400,0.702931,"Berlin, Germany","Berlin","locality","Germany","DE","Berlin","","","10587","2a02:8109:b53f:ed9x:xxxx:xxxx:xxxx:xxxx"
113948396,"5421EA9F5FA14D32A7B432ACF0558715","2019-06-30 23:59:41","2019-07-01 00:00:35","7722677","5","152.32.xxx.xxx",422,462,2,"Makati","Philippines","PH",14.5500,121.0300,"RISE.ph","Converge ICT Solutions","1","22","2","Philippines","PH","Metro Manila","00","Makati City",14.566,121.033,1.17611,"Makati, Metro Manila, Philippines","Makati","locality","Philippines","PH","Metro Manila","","","",""
113948397,"112A5E20D873421DA35E95C4CAA8810A","2019-07-01 00:00:02","2019-07-01 00:00:36","7723724","5","199.116.xxx.xxx",69811,8701,34,"Chicago, IL","United States","US",41.8369,-87.6847,"SilverIP Communications","Total Server Solutions L.L.C.","0","22","2","United States","US","Illinois","IL","Chicago",41.975,-87.701,9.65395,"Chicago, IL, USA","Chicago","locality","United States","US","Illinois","Cook County","","60634",""
113948398,"43CC69270F8842399F76451EEA3F6336","2019-06-30 23:59:06","2019-07-01 00:00:36","6982087","5","61.139.xxx.xxx",19049,18417,3,"Lanzhou","China","CN",36.0333,103.8000,"China Telecom","China Telecom Sichuan","1","2","2","China","CN","Inner Mongolia","NM","Hohhot",40.810,111.652,538.381,"Hohhot, Inner Mongolia, China","Hohhot","locality","China","CN","Inner Mongolia","","","",""
113948399,"3DBC70992C434B589A6B99A876EBB67C","2019-06-30 23:59:27","2019-07-01 00:00:37","7676713","5","188.162.xxx.xxx",11492,2870,18,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Megafon","Yota","1","2","2","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.032,38.976,0.499637,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350015",""
113948400,"E750E264E18648D299C48A8D344953FA","2019-06-28 12:53:25","2019-07-01 00:00:37","5068071","4","5.81.xxx.xxx",7774,0,12,"Cranleigh","GB","GB",51.1411,-0.4840,"Memset Ltd","UNKNOWN","","2","1","United Kingdom","GB","Hampshire","HAM","Curdridge",50.916,-1.250,36.7609,"","","","","","","","","",""
113948401,"F68128D99FE24F83AD90622899679421","2019-06-28 13:27:54","2019-07-01 00:00:37","5068071","4","81.129.xxx.xxx",0,0,12,"Cranleigh","GB","GB",51.1411,-0.4840,"Memset Ltd","UNKNOWN","","2","1","United Kingdom","GB","Hampshire","HAM","Curdridge",50.916,-1.250,36.7609,"","","","","","","","","",""
113948402,"52B9B1DBEE66497693D0A378737CA678","2019-07-01 00:00:03","2019-07-01 00:00:37","7723783","5","193.107.xxx.xxx",94680,97649,1,"Kiev","Ukraine","UA",50.4501,30.5234,"SkyVision Ukraine","Modern telecommunication networks LTD","1","22","2","Ukraine","UA","Kyiv city","30","Kyiv",50.433,30.516,1.19894,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000",""
113948403,"46F8CCD2C5164808BB396B467E05D8AD","2019-07-01 00:00:02","2019-07-01 00:00:38","5516099","5","117.181.xxx.xxx",260178,56939,1,"Nanning","China","CN",22.8167,108.3167,"GX ChinaMobile","China Mobile Guangdong","1","2","2","China","CN","Guangxi","GX","Nanning",22.816,108.316,0.00681013,"Nanning, Guangxi, China","Nanning","locality","China","CN","Guangxi","","","",""
113948404,"A3B1D33F03794818A87CC7D5D8A84F60","2019-07-01 00:00:38","2019-07-01 00:00:38","545357","4","85.210.xxx.xxx",877,393,38,"Enfield","Great Britain","GB",51.6523,-0.0807,"Clouvider Limited","TalkTalk","1","2","1","United Kingdom","GB","Cambridgeshire","CAM","Hamerton",52.400,-0.316,52.6849,"Huntingdon PE28, UK","Buckworth","administrative_area_level_4","United Kingdom","GB","England","Cambridgeshire","Huntingdonshire District, Buckworth","PE28",""
113948405,"815F112DA21546D29632CD63922AE3B5","2019-07-01 00:00:39","2019-07-01 00:00:39","329516","4","223.237.xxx.xxx",835,655,232,"Tirupati","India","IN",17.3700,78.4800,"Excell Media","BHARTI Airtel","1","2","1","India","IN","Telangana","TG","Hyderabad",17.375,78.474,0.520569,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500079",""
113948406,"75EF0B2B36DF4FFD8EDA1A5765EA556F","2019-06-23 23:13:31","2019-07-01 00:00:39","6751318","4","203.185.xxx.xxx",0,0,52,"Papeete","French Polynesia","PF",-17.5350,-149.5696,"Vini","UNKNOWN","","2","1","French Polynesia","PF","UNKNOWN","??","Marepa",-17.484,-149.808,16.1172,"","","","","","","","","",""
113948407,"89B528846A744BB9BD320415638F3BF0","2019-07-01 00:00:24","2019-07-01 00:00:40","7463474","4","94.102.xxx.xxx",26807,0,65,"Amsterdam","Netherlands","NL",52.3727,4.8944,"LinuxPro","UNKNOWN","","0","2","Netherlands","NL","North Holland","NH","Amsterdam",52.374,4.889,0.217928,"","","","","","","","","",""
113948408,"58C54FF9500B430DA43B3561C9880E1C","2019-07-01 00:00:08","2019-07-01 00:00:40","6268218","5","49.145.xxx.xxx",4132,499,34,"Cebu City","Philippines","PH",10.2833,123.9000,"PLDT","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Central Visayas","07","Talisay City",10.244,123.849,4.35765,"Cebu City, 6000 Cebu, Philippines","Cebu City","locality","Philippines","PH","Central Visayas","Cebu","","",""
113948409,"1ED7B88346B944D5A588077FD4096EBF","2019-07-01 00:00:07","2019-07-01 00:00:41","7383817","5","184.82.xxx.xxx",343914,350567,2,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","AIS Fibre","1","22","1","Thailand","TH","Bangkok","10","Bangkok",13.750,100.516,1.4159,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400",""
113948410,"4F8D8596D1534BC2A4A60EA39351CD62","2019-07-01 00:00:06","2019-07-01 00:00:41","5740839","5","116.206.xxx.xxx",3698,17258,12,"Yangon","Republic of the Union of Myanmar","MM",16.8000,96.1500,"Fortune Broadband 2","Frontiir Co.","1","2","1","Republic of the Union of Myanmar","MM","Yangon Region","06","Yangon",16.783,96.166,1.59915,"Yangon, Myanmar (Burma)","Yangon","locality","Myanmar (Burma)","MM","Yangon Region","","","",""
113948411,"765AEDC5329F40599151B5B3C6DCD388","2019-07-01 00:02:39","2019-07-01 00:00:42","7180637","5","106.39.xxx.xxx",11652,4692,618,"Tianjin","China","CN",39.3434,117.3616,"Beijing Connect Trunk","China Telecom HUNAN","1","22","2","China","CN","Beijing","BJ","Beijing",39.928,116.388,65.789,"Beijing, Beijing, China","Beijing","locality","China","CN","Beijing","","","",""
113948412,"1D23E00F28A94DE1B3648E01B5F724DC","2019-07-01 00:00:42","2019-07-01 00:00:42","79305","4","114.143.xxx.xxx",41758,4705,15,"Mumbai","India","IN",18.9647,72.8258,"Joister Broadband","Tata Teleservices Maharashtra","1","22","2","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400008",""
113948413,"2DBAF703D25849C5853DCC7A4D78D560","2019-07-01 00:00:42","2019-07-01 00:00:42","7723791","4","1.159.xxx.xxx",16204,6489,3,"Melbourne","Australia","AU",-37.8136,144.9631,"Hostcentral","Telstra Internet","1","2","1","Australia","AU","Victoria","VIC","Plumpton",-37.687,144.690,17.2768,"Plumpton VIC 3335, Australia","Plumpton","locality","Australia","AU","Victoria","Melton City","","3335",""
113948414,"7ACD91CC9C9D497CB08C2AD4FAC2D6D1","2019-07-01 00:00:00","2019-07-01 00:00:43","6283820","5","71.56.xxx.xxx",271469,25100,13,"Atlanta, GA","United States","US",33.7483,-84.3911,"Frontier","Comcast Cable","1","2","1","United States","US","Georgia","GA","Tucker",33.856,-84.212,12.6652,"Dekalb County, GA, USA","DeKalb County","administrative_area_level_2","United States","US","Georgia","DeKalb County","","30340",""
113948415,"758FB727B7814AE78904DD9BC5BFF362","2019-07-01 00:00:44","2019-07-01 00:00:44","3902810","4","161.200.xxx.xxx",163153,124749,1,"Bangkok","Thailand","TH",13.7500,100.4833,"Chulalongkorn University","Chulalongkorn University","0","2","2","Thailand","TH","Bangkok","10","Bangkok",13.750,100.516,2.24418,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
113948416,"2AF1203DEC1D4CF3A86710D83928E155","2019-07-01 00:00:08","2019-07-01 00:00:44","7183391","5","80.167.xxx.xxx",459168,89159,11,"Taastrup","Denmark","DK",55.6460,12.2979,"Fullrate","TDC Danmark","1","22","2","Denmark","DK","Region Zealand","85","Jyderup",55.666,11.433,33.7693,"Jyderup, Denmark","Jyderup","locality","Denmark","DK","Region Zealand","Holbæk Municipality","","4450",""
113948417,"AA3B3BF4AC8E498BAE4DB189C89D1F4D","2019-07-01 00:00:04","2019-07-01 00:00:44","6383136","5","217.11.xxx.xxx",12021,15667,7,"Tehran","Iran","IR",35.6833,51.4167,"ServerPars","Afranet","1","22","2","Iran","IR","UNKNOWN","??",\N,35.696,51.423,0.955515,"Iran","Iran","country","Iran","IR","","","","",""
113948418,"A7605A75F93B4A319A5B839FA2E984B0","2019-07-01 00:00:46","2019-07-01 00:00:45","5045683","5","131.147.xxx.xxx",650075,686115,5,"Tokyo","Japan","JP",35.6833,139.6833,"GLBB Japan","Sony Network Communications","1","22","2","Japan","JP","Kanagawa Prefecture","14","Hadano",35.371,139.223,33.7048,"Hadano, Kanagawa Prefecture, Japan","Hadano","locality","Japan","JP","Kanagawa Prefecture","","","257-0031","240d:1a:542:a50x:xxxx:xxxx:xxxx:xxxx"
113948419,"030DA0F9EF6B43448FFAE4D63C03E1AC","2019-07-01 00:00:46","2019-07-01 00:00:46","3774206","4","38.98.xxx.xxx",18269,4446,735,"Hutchinson, KS","United States","US",38.0608,-97.9298,"IdeaTek Telcom","Cogent Communications","1","2","2","United States","US","UNKNOWN","??",\N,37.751,-97.822,22.2219,"United States","United States","country","United States","US","","","","",""
113948420,"FECE7B6AEAD7447BB115082756E4B25B","2019-07-01 00:00:00","2019-07-01 00:00:46","1365855","5","77.126.xxx.xxx",2328,831,47,"Tel Aviv","IL","IL",32.0667,34.7833,"Partner Communications","Orange Israel","1","2","2","Israel","IL","Tel Aviv District","TA","Tel Aviv",32.066,34.766,0.972911,"Tel Aviv-Yafo, Israel","Tel Aviv-Yafo","locality","Israel","IL","Tel Aviv District","","","",""
113948421,"DF37F1F4286943D399D50C1EE63D2135","2019-07-01 00:00:12","2019-07-01 00:00:46","4568660","5","79.131.xxx.xxx",24406,8893,30,"Athens","Greece","GR",37.9778,23.7278,"Cosmote S.A.","OTEnet S.A.","1","22","1","Greece","GR","Northern Aegean","K","Chios",38.367,26.135,133.688,"Chios, Greece","Chios","locality","Greece","GR","Egeo","Northern Aegean","Chios, Chios, Chios","821 00","2a02:587:b007:f40x:xxxx:xxxx:xxxx:xxxx"
113948422,"D3795F01B6124234BCFC18A5F70DE3F5","2019-07-01 00:00:47","2019-07-01 00:00:47","","4","188.12.xxx.xxx",4727,406,32,"Milan","Italy","IT",45.4640,9.1916,"Wind Tre","Telecom Italia Business","1","2","1","Italy","IT","Lombardy","25","Cologno al Serio",45.583,9.700,25.9831,"Cologno Al Serio BG, Italy","Cologno Al Serio","locality","Italy","IT","Lombardy","Province of Bergamo","Cologno al Serio","24055",""
113948423,"BD06BA84E273447596985DF7E7E19B12","2019-07-01 00:00:11","2019-07-01 00:00:47","7191858","5","80.235.xxx.xxx",125196,24289,32,"Edinburgh","Great Britain","GB",55.9521,-3.2015,"Virgin Media","Virgin Media","1","22","2","United Kingdom","GB","Edinburgh","EDH","Edinburgh",55.950,-3.200,0.156319,"Edinburgh, Edinburgh EH2, UK","Edinburgh","locality","United Kingdom","GB","Scotland","Edinburgh","","EH2",""
113948424,"C5932790ADCB4AC3B01C2A55F4501360","2019-07-01 00:00:19","2019-07-01 00:00:49","7435607","5","72.222.xxx.xxx",900349,30450,14,"Tulsa, OK","United States","US",36.1539,-95.9925,"OneNet","Cox Communications","1","22","2","United States","US","Oklahoma","OK","Tulsa",36.045,-96.020,7.66424,"Tulsa, OK, USA","Tulsa","locality","United States","US","Oklahoma","Tulsa County","","74132",""
113948425,"A773D70726414EEE8625A4237214C7BF","2019-07-01 00:00:49","2019-07-01 00:00:49","2313031","4","217.164.xxx.xxx",160753,93716,10,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE","Emirates Telecommunications Corporation","1","2","2","United Arab Emirates","AE","UNKNOWN","??",\N,24.000,54.000,118.985,"United Arab Emirates","United Arab Emirates","country","United Arab Emirates","AE","","","","",""
113948426,"AD838396C4D9439B8722C89D95E59F69","2019-07-01 00:00:16","2019-07-01 00:00:49","950074","5","41.86.xxx.xxx",125228,126069,1,"Victoria","Seychelles","SC",-4.6308,55.4619,"Cable & Wireless Seychelles","Cable & Wireless (Seychelles) Ltd","1","22","2","Seychelles","SC","La Riviere Anglaise","16","Victoria",-4.616,55.450,1.27439,"Victoria, Seychelles","Victoria","locality","Seychelles","SC","Mont Buxton","","","",""
113948427,"74D268F3696A44529D18DE307BB8CE66","2019-07-01 00:00:17","2019-07-01 00:00:50","7303636","5","81.106.xxx.xxx",549884,39438,7,"Luton","Great Britain","GB",51.8787,-0.4200,"Virgin Media","Virgin Media","1","22","2","United Kingdom","GB","Central Bedfordshire","CBF","Flitwick",52.000,-0.483,8.81517,"Bedford MK45, UK","Flitwick","administrative_area_level_4","United Kingdom","GB","England","Central Bedfordshire","Flitwick","MK45",""
113948428,"786644469B0C4A5FB135252E004422FE","2019-07-01 00:00:50","2019-07-01 00:00:50","2063552","4","103.215.xxx.xxx",87127,68692,1,"New Delhi","India","IN",28.6100,77.2300,"ACT Fibernet","Gigatel Networks Private Limited","1","2","1","India","IN","Delhi","DL","Delhi",28.666,77.216,4.00426,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110065",""
113948430,"52269E6C9E0F4866861D194F2020B256","2019-07-01 00:00:25","2019-07-01 00:00:52","2572628","5","41.33.xxx.xxx",13588,19433,3,"Cairo","EG","EG",30.0566,31.2262,"we","TE Data","1","22","2","Egypt","EG","Cairo Governorate","C","Cairo",30.050,31.250,1.4963,"Cairo, Cairo Governorate, Egypt","Cairo","locality","Egypt","EG","Cairo Governorate","","","",""
113948431,"A1C6372B290E464F9D042D29CA11EB60","2019-07-01 00:00:21","2019-07-01 00:00:53","7723792","5","176.105.xxx.xxx",6309,1065,37,"Kiev","Ukraine","UA",50.4500,30.5233,"o3","Openway LLC.","0","22","2","Ukraine","UA","Kyiv city","30","Kyiv",50.433,30.516,1.19122,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000",""
113948432,"5DF4DF240F9B4B73B72B88D524DB8E8C","2019-07-01 00:00:39","2019-07-01 00:00:54","5264988","4","81.109.xxx.xxx",0,0,11,"London","Great Britain","GB",51.5171,-0.1062,"Virgin Media","UNKNOWN","","2","1","United Kingdom","GB","Hackney","HCK","Lower Clapton",51.566,-0.050,4.19708,"","","","","","","","","",""
113948434,"F1403FBDB860455A9077A2839829BA1B","2019-07-01 00:00:22","2019-07-01 00:00:55","6618920","5","212.159.xxx.xxx",37412,10812,10,"London","Great Britain","GB",51.5171,-0.1062,"fdcservers.net","Plusnet","1","22","1","United Kingdom","GB","Kent","KEN","Kent",51.266,0.516,31.9813,"Westerham TN16, UK","Westerham","administrative_area_level_4","United Kingdom","GB","England","Kent","Sevenoaks District, Westerham","TN16",""
113948435,"5561232D799C461AB800D32A9DA83E89","2019-07-01 00:00:55","2019-07-01 00:00:55","4402854","4","182.53.xxx.xxx",149912,58306,3,"Bangkok","Thailand","TH",13.7500,100.4833,"CS LoxInfo","TOT","1","2","2","Thailand","TH","Bangkok","10","Bangkok",13.750,100.516,2.24418,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
113948436,"041577F8059A4C0682F458EAA8FB5798","2019-07-01 00:00:15","2019-07-01 00:00:56","7668755","5","202.190.xxx.xxx",508402,525906,2,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"U Mobile","Tt Dotcom Sdn Bhd","1","22","2","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,2.2987,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50450",""
113948437,"57FD709659324AD786C7B4E95FB3EB45","2019-07-01 00:00:56","2019-07-01 00:00:56","3718628","4","41.139.xxx.xxx",14663,14230,10,"Nairobi","Kenya","KE",-1.2833,36.8167,"Telkom Kenya Ltd","Safaricom Business","1","2","1","Kenya","KE","Nairobi","30","Nairobi",-1.283,36.816,0,"Nairobi, Kenya","Nairobi","locality","Kenya","KE","Nairobi","","","",""
113948438,"69803C9D08684EBEA4EF95F77666E7F2","2019-07-01 00:00:20","2019-07-01 00:00:57","7113734","5","49.150.xxx.xxx",51879,73732,16,"Baguio City","Philippines","PH",16.4023,120.5960,"Smart Communications Inc.","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Ilocos Region","01","San Fernando",16.618,120.319,23.6768,"San Fernando, La Union, Philippines","San Fernando","locality","Philippines","PH","Ilocos Region","La Union","","",""
113948439,"10B74D58B9594987AAD88955678F9BBB","2019-07-01 00:00:23","2019-07-01 00:00:58","7723793","5","82.79.xxx.xxx",183052,124622,3,"Constanta","Romania","RO",44.1733,28.6383,"GMB Computers","RCS & RDS S.A.","1","22","2","Romania","RO","Constanța County","CT","Ovidiu",44.266,28.566,7.37125,"Ovidiu, Romania","Ovidiu","administrative_area_level_2","Romania","RO","Constanța County","Ovidiu","","",""
113948440,"0C45FC1D0BE344AA8837B395A85E4916","2019-07-01 00:00:21","2019-07-01 00:00:58","7695296","5","176.59.xxx.xxx",4288,2690,33,"Ekaterinburg","Russia","RU",56.8389,60.6057,"ProfiStream.Com","Tele2 Russia","1","22","2","Russia","RU","Sverdlovsk Oblast","SVE","Yekaterinburg",56.857,60.612,1.31178,"Yekaterinburg, Sverdlovsk Oblast, Russia","Yekaterinburg","locality","Russia","RU","Sverdlovsk Oblast","gorod Ekaterinburg","","620027",""
113948441,"1001E71FDFE04644838629926841D64B","2019-07-01 00:00:25","2019-07-01 00:00:58","5168238","5","196.45.xxx.xxx",4683,3175,8,"Cape Town","South Africa","ZA",-33.9248,18.4240,"Clear Access","Amobia Communications","1","22","2","South Africa","ZA","Western Cape","WC","Cape Town",-34.047,18.452,8.64315,"Cape Town, South Africa","Cape Town","locality","South Africa","ZA","Western Cape","Cape Town","Cape Town","8001",""
113948442,"44C5287A6AE54BE4894ACBDEDF0D0606","2019-07-01 00:00:24","2019-07-01 00:00:58","7723786","5","185.13.xxx.xxx",17179,5704,6,"Alesund","Norway","NO",62.4778,6.1903,"Aalesund Fiber","Svorka Broadband AS","1","22","2","Norway","NO","Møre og Romsdal","15","Midsund",62.683,6.683,21.1814,"Midsund, Norway","Midsund","locality","Norway","NO","Møre og Romsdal","Midsund","","6475",""
113948443,"CE36F9EB208648F7AC70C7F6900DEE13","2019-07-01 00:00:47","2019-07-01 00:00:59","2662983","4","82.14.xxx.xxx",0,0,12,"Brentford","Great Britain","GB",51.4872,-0.3104,"Virgin Media","UNKNOWN","","2","1","United Kingdom","GB","Surrey","SRY","Camberley",51.350,-0.733,20.5672,"","","","","","","","","",""
